tarea_id,nombre_tarea,tipo_tarea,prioridad,completada,fecha_entrega,fecha_completado,catalogo_tareas_id,metadata_extraccion
32825,CI/CD,Testing,Baja,1,2023-10-28,2023-10-31,711,0
32826,Desarrollo backend,Soporte,Alta,1,2024-01-11,2024-01-16,711,0
32827,Config. infraestructura,Desarrollo,Alta,1,2024-01-16,2024-01-16,711,0
32828,Control de calidad,Soporte,Media,1,2023-12-12,2023-12-20,711,0
32829,Análisis de requisitos,Testing,Media,1,2023-11-19,2023-11-25,711,0
32830,Revisión de sprint,Desarrollo,Media,1,2023-11-10,2023-11-17,711,0
32831,Automatización de pruebas,Desarrollo,Media,1,2023-09-15,2023-09-15,711,0
32832,Seguridad,Testing,Media,1,2023-11-08,2023-11-12,711,0
32833,Pruebas funcionales,Testing,Media,1,2024-03-12,2024-03-19,711,0
32834,Control de calidad,Diseño,Alta,1,2023-10-01,2023-10-15,711,0
32835,Validación QA,Implementación,Media,1,2024-01-30,2024-01-31,711,0
32836,Pruebas de rendimiento,Diseño,Media,1,2023-04-13,2023-04-20,712,0
32837,Revisión de sprint,Soporte,Alta,0,2023-04-18,,712,0
32838,Revisión de código,Testing,Baja,1,2023-07-10,2023-07-10,712,0
32839,Análisis de requisitos,Testing,Alta,0,2022-11-02,,712,0
32840,Integración BD,Desarrollo,Baja,1,2022-12-11,2022-12-11,712,0
32841,Implementación API,Documentación,Media,1,2024-03-07,2024-03-11,712,0
32842,Implementación API,Testing,Media,0,2022-05-02,,712,0
32843,Pruebas de rendimiento,Soporte,Media,1,2023-02-21,2023-02-21,712,0
32844,Análisis de requisitos,Documentación,Media,1,2024-02-08,2024-02-08,712,0
32845,Automatización de pruebas,Diseño,Media,0,2022-11-02,,712,0
32846,Pruebas funcionales,Soporte,Alta,1,2022-10-03,2022-10-12,712,0
32847,Despliegue QA,Testing,Baja,1,2023-06-28,2023-06-29,712,0
32848,Desarrollo frontend,Diseño,Media,0,2023-04-10,,712,0
32849,Control de calidad,Documentación,Baja,1,2023-11-19,2023-11-20,712,0
32850,Análisis de requisitos,Desarrollo,Media,0,2023-06-10,,712,0
32851,Ajustes post-despliegue,Desarrollo,Alta,1,2022-06-17,2022-06-21,712,0
32852,Validación QA,Diseño,Alta,1,2023-09-06,2023-09-12,712,0
32853,Análisis de requisitos,Mantenimiento,Media,0,2023-10-05,,712,0
32854,Implementación API,Diseño,Alta,0,2024-02-29,,712,0
32855,Migración de datos,Implementación,Baja,0,2023-04-18,,712,0
32856,Mantenimiento,Diseño,Alta,1,2022-07-22,2022-07-25,712,0
32857,Migración de datos,Implementación,Baja,1,2022-08-27,2022-09-12,712,0
32858,Desarrollo frontend,Diseño,Alta,1,2023-07-03,2023-07-10,712,0
32859,Integración BD,Desarrollo,Media,1,2023-03-15,2023-03-15,712,0
32860,Control de calidad,Diseño,Baja,1,2023-03-26,2023-03-26,712,0
32861,Documentación técnica,Testing,Alta,1,2022-09-04,2022-09-15,712,0
32862,Validación QA,Desarrollo,Media,1,2022-03-08,2022-03-22,712,0
32863,Revisión de sprint,Mantenimiento,Media,0,2023-02-26,,712,0
32864,Migración de datos,Diseño,Media,1,2022-12-10,2022-12-10,712,0
32865,Despliegue QA,Documentación,Media,1,2023-07-08,2023-07-12,712,0
32866,Pruebas unitarias,Mantenimiento,Media,0,2022-04-06,,712,0
32867,Pruebas de rendimiento,Desarrollo,Media,1,2023-04-23,2023-05-03,712,0
32868,Seguridad,Documentación,Media,0,2023-10-12,,712,0
32869,Revisión de código,Testing,Media,1,2022-12-05,2022-12-05,712,0
32870,Automatización de pruebas,Diseño,Alta,1,2023-12-15,2023-12-15,712,0
32871,Ajustes post-despliegue,Implementación,Media,0,2022-04-03,,712,0
32872,Soporte post-implementación,Documentación,Alta,0,2022-10-30,,712,0
32873,Revisión de código,Mantenimiento,Media,0,2022-05-27,,712,0
32874,Config. infraestructura,Testing,Media,0,2023-07-08,,712,0
32875,Revisión de código,Documentación,Alta,1,2023-08-20,2023-08-23,712,0
32876,Mantenimiento,Implementación,Media,0,2024-02-21,,712,0
32877,CI/CD,Implementación,Baja,1,2023-06-13,2023-06-18,712,0
32878,Integración BD,Mantenimiento,Alta,0,2023-05-15,,712,0
32879,Control de calidad,Soporte,Media,1,2023-05-24,2023-05-27,712,0
32880,Pruebas unitarias,Implementación,Alta,1,2022-10-18,2022-10-24,712,0
32881,Diseño de interfaz,Documentación,Media,1,2022-08-22,2022-08-29,712,0
32882,Desarrollo backend,Mantenimiento,Alta,1,2023-09-21,2023-10-01,712,0
32883,Mantenimiento,Implementación,Alta,0,2022-06-16,,712,0
32884,Revisión de código,Testing,Media,1,2022-08-21,2022-08-25,712,0
32885,Config. infraestructura,Testing,Media,0,2023-07-08,,712,0
32886,Documentación técnica,Mantenimiento,Media,0,2022-04-19,,712,0
32887,Revisión de código,Mantenimiento,Baja,1,2024-02-12,2024-02-20,712,0
32888,Pruebas de rendimiento,Mantenimiento,Alta,0,2023-01-31,,712,0
32889,Desarrollo backend,Mantenimiento,Media,1,2023-10-13,2023-10-19,712,0
32890,Diseño de interfaz,Diseño,Baja,0,2022-11-12,,712,0
32891,Pruebas de rendimiento,Desarrollo,Media,1,2023-01-25,2023-01-31,712,0
32892,Automatización de pruebas,Implementación,Baja,1,2023-07-03,2023-07-11,712,0
32893,CI/CD,Testing,Alta,0,2023-03-24,,712,0
32894,Integración BD,Soporte,Alta,0,2023-05-07,,712,0
32895,Revisión de código,Testing,Media,0,2025-04-02,,713,0
32896,Pruebas unitarias,Documentación,Baja,0,2025-01-30,,713,0
32897,Pruebas de rendimiento,Testing,Media,0,2024-05-05,,713,0
32898,Diseño de interfaz,Implementación,Media,0,2024-10-09,,713,0
32899,Implementación API,Implementación,Media,0,2024-06-23,,713,0
32900,Automatización de pruebas,Soporte,Media,0,2025-02-04,,713,0
32901,Pruebas funcionales,Documentación,Media,0,2024-11-09,,713,0
32902,Documentación técnica,Soporte,Alta,0,2024-03-09,,713,0
32903,Implementación API,Testing,Baja,1,2024-10-08,2024-10-16,713,0
32904,Mantenimiento,Implementación,Media,1,2025-03-22,2025-03-29,713,0
32905,Diseño de interfaz,Soporte,Baja,0,2024-07-14,,713,0
32906,Integración BD,Testing,Alta,0,2024-05-31,,713,0
32907,Desarrollo frontend,Testing,Baja,0,2024-04-06,,713,0
32908,Análisis de requisitos,Soporte,Media,0,2024-06-18,,713,0
32909,Control de calidad,Mantenimiento,Alta,0,2025-03-05,,713,0
32910,Validación QA,Diseño,Media,0,2024-03-22,,713,0
32911,Seguridad,Diseño,Media,0,2025-03-24,,713,0
32912,Desarrollo frontend,Desarrollo,Media,0,2025-02-07,,713,0
32913,Pruebas unitarias,Documentación,Media,0,2024-06-30,,713,0
32914,Integración BD,Diseño,Media,0,2025-04-25,,713,0
32915,Implementación API,Mantenimiento,Alta,1,2024-11-19,2024-11-23,713,0
32916,Automatización de pruebas,Testing,Alta,0,2024-05-18,,713,0
32917,Revisión de sprint,Mantenimiento,Baja,0,2024-10-05,,713,0
32918,Pruebas funcionales,Documentación,Baja,1,2024-06-06,2024-06-14,713,0
32919,Config. infraestructura,Implementación,Media,0,2025-05-10,,713,0
32920,Control de calidad,Documentación,Alta,1,2024-04-06,2024-04-07,713,0
32921,Pruebas funcionales,Desarrollo,Baja,0,2025-05-07,,713,0
32922,CI/CD,Soporte,Media,0,2024-07-17,,713,0
32923,Mantenimiento,Diseño,Media,0,2024-02-25,,714,0
32924,Pruebas de rendimiento,Mantenimiento,Media,0,2024-08-29,,714,0
32925,Desarrollo frontend,Documentación,Alta,0,2025-06-03,,714,0
32926,Pruebas unitarias,Mantenimiento,Baja,0,2025-06-03,,714,0
32927,Validación QA,Testing,Media,0,2025-05-16,,714,0
32928,Desarrollo frontend,Desarrollo,Media,1,2024-10-03,2024-10-07,714,0
32929,Mantenimiento,Soporte,Media,0,2024-11-27,,714,0
32930,Revisión de sprint,Diseño,Baja,0,2024-09-13,,714,0
32931,Mantenimiento,Documentación,Media,0,2024-10-18,,714,0
32932,Integración BD,Soporte,Media,0,2024-05-05,,714,0
32933,Optimización de consultas,Documentación,Alta,0,2024-04-06,,714,0
32934,Desarrollo backend,Desarrollo,Media,1,2024-05-15,2024-05-20,714,0
32935,Validación QA,Desarrollo,Media,0,2023-12-30,,714,0
32936,Desarrollo backend,Documentación,Baja,0,2024-09-15,,714,0
32937,Documentación técnica,Documentación,Media,0,2024-02-14,,714,0
32938,Diseño de interfaz,Mantenimiento,Media,0,2025-01-08,,714,0
32939,Pruebas unitarias,Soporte,Alta,0,2024-10-03,,714,0
32940,CI/CD,Soporte,Media,1,2023-06-15,2023-06-22,715,0
32941,Desarrollo backend,Desarrollo,Baja,1,2023-06-22,2023-06-25,715,0
32942,Automatización de pruebas,Mantenimiento,Media,1,2023-06-18,2023-06-21,715,0
32943,Pruebas unitarias,Testing,Alta,1,2023-06-25,2023-07-03,715,0
32944,Integración BD,Soporte,Media,1,2023-04-01,2023-04-08,715,0
32945,Pruebas unitarias,Documentación,Media,1,2023-04-28,2023-05-03,715,0
32946,Revisión de sprint,Documentación,Baja,1,2023-06-16,2023-06-16,715,0
32947,Desarrollo frontend,Desarrollo,Media,0,2023-05-09,,715,0
32948,Desarrollo backend,Desarrollo,Baja,1,2023-04-09,2023-04-15,715,0
32949,Revisión de código,Soporte,Media,1,2023-04-26,2023-05-04,715,0
32950,Seguridad,Mantenimiento,Baja,1,2023-05-14,2023-05-19,715,0
32951,Validación QA,Documentación,Baja,1,2023-08-24,2023-08-24,715,0
32952,Revisión de sprint,Mantenimiento,Media,0,2023-03-17,,715,0
32953,Config. infraestructura,Testing,Baja,1,2023-06-12,2023-06-12,715,0
32954,Mantenimiento,Mantenimiento,Baja,1,2023-07-28,2023-08-01,715,0
32955,Revisión de sprint,Implementación,Media,1,2023-08-03,2023-08-14,716,0
32956,Despliegue QA,Diseño,Media,1,2023-05-12,2023-05-12,716,0
32957,Documentación técnica,Mantenimiento,Alta,1,2024-04-01,2024-04-03,716,0
32958,CI/CD,Implementación,Alta,1,2024-01-01,2024-01-06,716,0
32959,Desarrollo frontend,Implementación,Baja,1,2023-10-31,2023-11-06,716,0
32960,Migración de datos,Diseño,Baja,1,2023-04-16,2023-04-20,716,0
32961,Documentación técnica,Mantenimiento,Baja,1,2023-12-02,2023-12-10,716,0
32962,Análisis de requisitos,Diseño,Media,1,2025-12-16,2025-11-25,717,0
32963,Desarrollo frontend,Mantenimiento,Baja,1,2025-12-25,2025-11-25,717,0
32964,Optimización de consultas,Testing,Baja,1,2025-12-22,2025-11-25,717,0
32965,Desarrollo backend,Testing,Baja,1,2025-12-14,2025-11-25,717,0
32966,Integración BD,Testing,Media,1,2025-12-28,2025-11-25,717,0
32967,Mantenimiento,Mantenimiento,Media,1,2025-12-23,2025-11-25,717,0
32968,Desarrollo frontend,Diseño,Baja,1,2025-12-21,2025-11-25,717,0
32969,Pruebas funcionales,Testing,Media,1,2025-12-22,2025-11-25,717,0
32970,Seguridad,Testing,Baja,1,2025-12-17,2025-11-25,717,0
32971,Revisión de sprint,Testing,Baja,1,2025-12-25,2025-11-25,717,0
32972,Soporte post-implementación,Mantenimiento,Baja,1,2025-12-12,2025-11-25,717,0
32973,Integración BD,Desarrollo,Media,1,2025-12-22,2025-11-25,717,0
32974,Pruebas unitarias,Diseño,Alta,1,2025-12-13,2025-11-25,717,0
32975,Automatización de pruebas,Diseño,Alta,1,2025-12-22,2025-11-25,717,0
32976,Desarrollo backend,Implementación,Baja,1,2025-12-15,2025-11-25,717,0
32977,Revisión de código,Mantenimiento,Alta,1,2025-12-22,2025-11-25,717,0
32978,Ajustes post-despliegue,Desarrollo,Baja,1,2025-12-15,2025-11-25,717,0
32979,Desarrollo backend,Testing,Alta,1,2025-12-22,2025-11-25,717,0
32980,Optimización de consultas,Testing,Alta,1,2025-12-16,2025-11-25,717,0
32981,Despliegue QA,Soporte,Media,1,2025-12-21,2025-11-25,717,0
32982,Diseño de interfaz,Documentación,Alta,1,2025-12-28,2025-11-25,717,0
32983,Desarrollo backend,Soporte,Media,1,2025-12-15,2025-11-25,717,0
32984,CI/CD,Implementación,Media,1,2025-12-24,2025-11-25,717,0
32985,Config. infraestructura,Diseño,Media,1,2025-12-11,2025-11-25,717,0
32986,Ajustes post-despliegue,Testing,Media,1,2025-12-14,2025-11-25,717,0
32987,Automatización de pruebas,Documentación,Alta,1,2025-12-15,2025-11-25,717,0
32988,Pruebas funcionales,Mantenimiento,Alta,1,2025-12-23,2025-11-25,717,0
32989,Pruebas unitarias,Diseño,Alta,1,2025-12-19,2025-11-25,717,0
32990,Pruebas funcionales,Documentación,Alta,1,2025-12-17,2025-11-25,717,0
32991,Config. infraestructura,Mantenimiento,Alta,1,2025-12-27,2025-11-25,717,0
32992,Optimización de consultas,Documentación,Media,1,2022-03-27,2022-03-29,718,0
32993,Migración de datos,Implementación,Alta,1,2022-03-26,2022-04-01,718,0
32994,Documentación técnica,Soporte,Media,1,2021-08-16,2021-08-22,718,0
32995,Optimización de consultas,Testing,Alta,1,2021-10-28,2021-11-03,718,0
32996,Desarrollo frontend,Soporte,Media,1,2021-08-13,2021-08-18,718,0
32997,Control de calidad,Desarrollo,Media,1,2022-05-16,2022-05-24,718,0
32998,Config. infraestructura,Documentación,Alta,1,2022-05-29,2022-05-29,718,0
32999,Análisis de requisitos,Diseño,Media,1,2021-09-20,2021-09-29,718,0
33000,Desarrollo backend,Testing,Media,1,2021-11-04,2021-11-09,718,0
33001,Optimización de consultas,Documentación,Media,1,2021-12-15,2021-12-23,718,0
33002,Despliegue QA,Documentación,Baja,1,2022-02-08,2022-02-08,718,0
33003,Ajustes post-despliegue,Mantenimiento,Media,1,2022-06-25,2022-07-01,718,0
33004,Config. infraestructura,Testing,Media,1,2022-04-18,2022-04-29,718,0
33005,Revisión de código,Soporte,Alta,1,2022-03-31,2022-04-06,718,0
33006,Pruebas funcionales,Documentación,Alta,1,2022-02-01,2022-02-04,718,0
33007,Seguridad,Soporte,Media,1,2021-12-01,2021-12-02,718,0
33008,CI/CD,Mantenimiento,Media,1,2022-03-05,2022-03-09,718,0
33009,Optimización de consultas,Implementación,Media,1,2021-12-25,2021-12-25,718,0
33010,Pruebas unitarias,Testing,Alta,1,2021-12-06,2021-12-08,718,0
33011,Seguridad,Implementación,Alta,1,2021-09-08,2021-09-15,718,0
33012,Revisión de sprint,Soporte,Media,1,2022-02-01,2022-02-07,718,0
33013,Desarrollo frontend,Soporte,Media,1,2022-06-09,2022-06-13,718,0
33014,Config. infraestructura,Implementación,Baja,1,2022-01-29,2022-02-02,718,0
33015,CI/CD,Diseño,Baja,1,2021-08-08,2021-08-10,718,0
33016,Diseño de interfaz,Documentación,Media,1,2021-08-29,2021-09-03,718,0
33017,Análisis de requisitos,Mantenimiento,Baja,1,2021-08-24,2021-09-03,718,0
33018,Soporte post-implementación,Testing,Media,1,2022-01-06,2022-01-15,718,0
33019,Pruebas unitarias,Documentación,Media,1,2022-03-10,2022-03-13,718,0
33020,Ajustes post-despliegue,Mantenimiento,Media,1,2022-01-26,2022-02-03,718,0
33021,Pruebas funcionales,Implementación,Media,1,2022-03-20,2022-03-26,718,0
33022,Desarrollo backend,Documentación,Alta,1,2021-07-29,2021-08-12,718,0
33023,Control de calidad,Mantenimiento,Alta,1,2022-04-07,2022-04-07,718,0
33024,Seguridad,Documentación,Media,1,2022-04-30,2022-05-09,718,0
33025,Pruebas unitarias,Documentación,Media,1,2022-05-20,2022-05-22,718,0
33026,Config. infraestructura,Diseño,Media,1,2022-05-17,2022-05-22,718,0
33027,CI/CD,Diseño,Media,1,2021-11-28,2021-11-30,718,0
33028,Desarrollo backend,Soporte,Media,1,2021-11-10,2021-11-16,718,0
33029,Documentación técnica,Testing,Media,1,2021-07-24,2021-07-27,718,0
33030,Revisión de sprint,Desarrollo,Alta,1,2022-06-25,2022-06-25,718,0
33031,Control de calidad,Mantenimiento,Alta,1,2021-10-07,2021-10-11,718,0
33032,Pruebas de rendimiento,Soporte,Media,1,2022-03-08,2022-03-12,718,0
33033,Desarrollo backend,Implementación,Baja,1,2022-03-05,2022-03-15,718,0
33034,Pruebas de rendimiento,Testing,Media,1,2022-01-09,2022-01-18,718,0
33035,Config. infraestructura,Mantenimiento,Alta,1,2022-01-12,2022-01-19,718,0
33036,Implementación API,Diseño,Alta,1,2022-05-02,2022-05-02,718,0
33037,Revisión de sprint,Testing,Media,1,2021-08-24,2021-08-26,718,0
33038,Desarrollo frontend,Desarrollo,Media,1,2022-04-13,2022-04-13,718,0
33039,Seguridad,Desarrollo,Media,1,2021-08-21,2021-08-21,718,0
33040,Integración BD,Documentación,Media,1,2022-02-04,2022-02-09,718,0
33041,Optimización de consultas,Mantenimiento,Alta,1,2022-04-10,2022-04-10,718,0
33042,Soporte post-implementación,Testing,Baja,1,2021-07-10,2021-07-15,718,0
33043,Mantenimiento,Diseño,Media,1,2022-01-19,2022-01-22,718,0
33044,Análisis de requisitos,Testing,Media,1,2022-03-30,2022-04-05,718,0
33045,Desarrollo frontend,Desarrollo,Baja,1,2021-08-23,2021-08-30,718,0
33046,Ajustes post-despliegue,Implementación,Baja,1,2022-03-02,2022-03-08,718,0
33047,Ajustes post-despliegue,Implementación,Media,1,2021-11-22,2021-11-25,718,0
33048,Soporte post-implementación,Documentación,Baja,1,2021-10-09,2021-10-15,718,0
33049,Pruebas funcionales,Documentación,Baja,1,2022-01-18,2022-01-25,718,0
33050,Diseño de interfaz,Desarrollo,Baja,1,2021-10-08,2021-10-13,718,0
33051,Análisis de requisitos,Desarrollo,Media,1,2021-07-14,2021-07-24,718,0
33052,Automatización de pruebas,Implementación,Baja,0,2021-09-14,,718,0
33053,Documentación técnica,Testing,Media,1,2022-05-30,2022-06-06,718,0
33054,Pruebas de rendimiento,Soporte,Baja,1,2021-10-03,2021-10-14,718,0
33055,Control de calidad,Mantenimiento,Alta,1,2022-04-18,2022-04-23,718,0
33056,Desarrollo backend,Implementación,Baja,1,2021-07-31,2021-08-17,718,0
33057,Implementación API,Soporte,Media,1,2021-10-18,2021-10-28,718,0
33058,Validación QA,Desarrollo,Alta,1,2022-04-02,2022-04-02,718,0
33059,Implementación API,Mantenimiento,Alta,1,2022-06-26,2022-06-26,718,0
33060,Implementación API,Testing,Baja,1,2021-11-17,2021-11-22,718,0
33061,Soporte post-implementación,Diseño,Alta,1,2021-11-10,2021-11-17,718,0
33062,Migración de datos,Implementación,Media,1,2022-01-27,2022-02-01,718,0
33063,Análisis de requisitos,Documentación,Alta,1,2022-05-18,2022-05-21,718,0
33064,Implementación API,Implementación,Media,1,2022-01-15,2022-01-25,718,0
33065,Despliegue QA,Soporte,Media,0,2022-07-03,,718,0
33066,Documentación técnica,Documentación,Media,1,2021-09-09,2021-09-16,718,0
33067,Documentación técnica,Implementación,Alta,1,2022-05-07,2022-05-08,718,0
33068,Validación QA,Soporte,Alta,1,2021-09-21,2021-09-22,718,0
33069,Análisis de requisitos,Mantenimiento,Media,1,2022-05-13,2022-05-15,718,0
33070,Control de calidad,Soporte,Media,1,2021-10-05,2021-10-14,718,0
33071,Mantenimiento,Diseño,Media,1,2021-11-08,2021-11-10,718,0
33072,Migración de datos,Soporte,Baja,1,2022-01-02,2022-01-12,718,0
33073,Documentación técnica,Testing,Media,1,2021-10-05,2021-10-09,718,0
33074,Análisis de requisitos,Implementación,Baja,1,2021-12-05,2021-12-09,718,0
33075,Config. infraestructura,Testing,Media,1,2021-12-19,2021-12-25,718,0
33076,Pruebas de rendimiento,Diseño,Media,1,2022-04-28,2022-05-09,718,0
33077,Pruebas de rendimiento,Desarrollo,Baja,1,2022-03-03,2022-03-10,718,0
33078,Ajustes post-despliegue,Mantenimiento,Media,1,2022-01-29,2022-02-02,718,0
33079,Config. infraestructura,Testing,Media,1,2022-05-24,2022-05-31,718,0
33080,Optimización de consultas,Diseño,Alta,1,2022-03-26,2022-04-01,718,0
33081,Pruebas funcionales,Mantenimiento,Baja,1,2021-12-23,2021-12-28,718,0
33082,Revisión de sprint,Documentación,Media,1,2021-10-16,2021-10-19,718,0
33083,Optimización de consultas,Diseño,Baja,1,2021-09-27,2021-09-29,718,0
33084,Documentación técnica,Diseño,Alta,1,2022-05-26,2022-05-31,718,0
33085,Revisión de sprint,Implementación,Media,1,2022-06-20,2022-06-21,718,0
33086,Implementación API,Documentación,Media,0,2021-12-31,,718,0
33087,Desarrollo backend,Mantenimiento,Media,1,2021-11-24,2021-12-03,718,0
33088,Migración de datos,Soporte,Media,1,2022-01-05,2022-01-13,718,0
33089,Implementación API,Mantenimiento,Baja,1,2022-02-19,2022-02-22,718,0
33090,Pruebas de rendimiento,Mantenimiento,Media,1,2021-11-02,2021-11-06,718,0
33091,Seguridad,Mantenimiento,Media,1,2021-10-10,2021-10-15,718,0
33092,Revisión de sprint,Testing,Media,1,2022-05-31,2022-05-31,718,0
33093,Soporte post-implementación,Testing,Alta,1,2022-04-06,2022-04-08,718,0
33094,Desarrollo backend,Mantenimiento,Media,1,2021-07-29,2021-08-02,718,0
33095,Implementación API,Desarrollo,Alta,1,2022-04-09,2022-04-11,718,0
33096,Soporte post-implementación,Diseño,Media,1,2022-01-24,2022-01-31,718,0
33097,Diseño de interfaz,Diseño,Alta,1,2021-10-10,2021-10-10,718,0
33098,Optimización de consultas,Soporte,Baja,1,2021-08-25,2021-09-02,718,0
33099,Implementación API,Implementación,Baja,1,2022-03-29,2022-04-07,718,0
33100,Control de calidad,Documentación,Media,1,2022-03-12,2022-03-12,718,0
33101,Análisis de requisitos,Desarrollo,Alta,1,2022-04-15,2022-04-16,718,0
33102,Integración BD,Mantenimiento,Alta,1,2022-02-20,2022-03-06,718,0
33103,Control de calidad,Testing,Media,1,2021-10-07,2021-10-12,718,0
33104,Automatización de pruebas,Mantenimiento,Baja,1,2022-01-29,2022-01-30,718,0
33105,Pruebas funcionales,Mantenimiento,Alta,1,2022-02-02,2022-02-11,718,0
33106,Config. infraestructura,Soporte,Media,0,2022-05-03,,718,0
33107,Revisión de sprint,Desarrollo,Media,1,2022-02-02,2022-02-05,718,0
